Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
08/14/1976,09:00,658,1332,425,1,18,595,1,18,130,1,18,44100,1,18,58200,1,18,15300,1,18,2700,1,31,7,B,8,3,B,8,18.3,B,8,8.4,B,8,53,B,8,876,B,8,80,B,8,3.6,B,8,-9900,?,0,77777,B,8,1.8,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,10:00,837,1332,532,1,18,503,1,18,216,1,18,56600,1,18,51800,1,18,24100,1,18,5320,1,31,7,B,8,3,B,8,20.6,B,8,8.7,B,8,48,B,8,876,B,8,120,B,8,5.2,B,8,-9900,?,0,77777,B,8,1.9,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,11:00,975,1332,519,1,13,382,1,13,238,1,13,55800,1,13,39700,1,13,26600,1,13,7120,1,23,7,A,7,3,A,7,22.8,A,7,9.4,A,7,43,A,7,876,A,7,150,A,7,6.7,A,7,96600,A,7,77777,A,7,1.9,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,12:00,1063,1332,816,1,18,759,1,18,208,1,18,86300,1,18,77200,1,18,24500,1,18,7370,1,31,8,B,8,3,B,8,24.1,B,8,8.2,B,8,38,B,8,875,B,8,160,B,8,6.2,B,8,-9900,?,0,77777,B,8,1.8,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,13:00,1096,1332,764,1,18,634,1,18,240,1,18,80200,1,18,64100,1,18,27300,1,18,9100,1,31,9,B,8,4,B,8,25.4,B,8,7.2,B,8,33,B,8,875,B,8,170,B,8,5.7,B,8,-9900,?,0,77777,B,8,1.7,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,14:00,1070,1332,688,1,13,519,1,13,269,1,13,74100,1,13,54200,1,13,30500,1,13,9810,1,23,10,A,7,4,A,7,26.7,A,7,6.7,A,7,28,A,7,875,A,7,180,A,7,5.2,A,7,96600,A,7,77777,A,7,1.6,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,15:00,989,1332,642,1,18,517,1,18,256,1,18,68600,1,18,53800,1,18,28600,1,18,7890,1,31,10,B,8,4,B,8,27.4,B,8,5.1,B,8,25,B,8,874,B,8,160,B,8,5.5,B,8,-9900,?,0,77777,B,8,1.5,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,16:00,856,1332,537,1,18,482,1,18,226,1,18,57000,1,18,49700,1,18,25000,1,18,5710,1,31,10,B,8,3,B,8,28.2,B,8,3.9,B,8,22,B,8,874,B,8,130,B,8,5.9,B,8,-9900,?,0,77777,B,8,1.4,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,17:00,682,1332,451,1,13,578,1,13,152,1,13,48100,1,13,58200,1,13,18200,1,13,3200,1,23,10,A,7,3,A,7,28.9,A,7,3.3,A,7,19,A,7,874,A,7,110,A,7,6.2,A,7,64400,A,7,77777,A,7,1.3,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,18:00,479,1332,229,1,18,313,1,18,115,1,18,24000,1,18,29200,1,18,13400,1,18,2200,1,31,10,B,8,5,B,8,27.8,B,8,3.6,B,8,22,B,8,874,B,8,120,B,8,5.3,B,8,-9900,?,0,77777,B,8,1.4,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,19:00,259,1332,95,1,18,100,1,18,75,1,18,10300,1,18,7700,1,18,8800,1,18,1610,1,31,9,B,8,6,B,8,26.7,B,8,4.6,B,8,25,B,8,873,B,8,130,B,8,4.5,B,8,-9900,?,0,77777,B,8,1.5,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,20:00,52,966,19,1,13,8,1,9,18,1,13,2000,1,13,400,1,9,2000,1,13,430,1,21,9,A,7,8,A,7,25.6,A,7,5.6,A,7,28,A,7,873,A,7,140,A,7,3.6,A,7,20900,A,7,1520,A,7,1.5,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,6,B,8,22.1,B,8,6.8,B,8,43,B,8,873,B,8,200,B,8,4.6,B,8,-9900,?,0,77777,B,8,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,4,B,8,18.5,B,8,8.3,B,8,57,B,8,874,B,8,250,B,8,5.7,B,8,-9900,?,0,77777,B,8,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,2,A,7,15.0,A,7,10.0,A,7,72,A,7,874,A,7,310,A,7,6.7,A,7,32200,A,7,77777,A,7,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,3,B,8,14.1,B,8,10.0,B,8,77,B,8,875,B,8,290,B,8,6.2,B,8,-9900,?,0,77777,B,8,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,4,B,8,13.1,B,8,10.0,B,8,81,B,8,876,B,8,260,B,8,5.7,B,8,-9900,?,0,77777,B,8,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,5,A,7,12.2,A,7,10.0,A,7,86,A,7,877,A,7,240,A,7,5.2,A,7,32200,A,7,4270,A,7,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,5,B,8,12.2,B,8,9.7,B,8,84,B,8,876,B,8,260,B,8,5.2,B,8,-9900,?,0,3760,B,8,1.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,6,B,8,12.2,B,8,9.5,B,8,82,B,8,875,B,8,290,B,8,5.2,B,8,-9900,?,0,3250,B,8,1.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,6,A,7,12.2,A,7,8.9,A,7,80,A,7,874,A,7,310,A,7,5.2,A,7,32200,A,7,2740,A,7,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,06:00,34,788,18,1,18,23,1,18,16,1,18,1900,1,18,900,1,18,1800,1,18,330,1,31,9,B,8,6,B,8,12.9,B,8,8.8,B,8,78,B,8,874,B,8,320,B,8,5.4,B,8,-9900,?,0,3047,B,8,1.9,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,07:00,228,1332,83,1,18,64,1,18,72,1,18,8900,1,18,4600,1,18,8200,1,18,1530,1,31,9,B,8,7,B,8,13.7,B,8,9.6,B,8,77,B,8,874,B,8,340,B,8,5.5,B,8,-9900,?,0,3353,B,8,1.9,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,08:00,448,1332,205,1,13,256,1,13,119,1,13,21900,1,13,24100,1,13,13800,1,13,2370,1,23,10,A,7,7,A,7,14.4,A,7,10.0,A,7,75,A,7,874,A,7,350,A,7,5.7,A,7,96600,A,7,3660,A,7,2.0,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,09:00,654,1332,251,1,9,152,1,9,176,1,13,27600,1,9,15600,1,9,20000,1,13,4350,1,18,10,B,8,8,B,8,15.2,B,8,10.6,B,8,74,B,8,874,B,8,340,B,8,4.7,B,8,-9900,?,0,3660,B,8,2.0,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,10:00,833,1332,376,1,9,141,1,9,288,1,13,41000,1,9,14800,1,9,31800,1,13,7980,1,18,10,B,8,8,B,8,15.9,B,8,11.0,B,8,74,B,8,874,B,8,320,B,8,3.6,B,8,-9900,?,0,3660,B,8,2.1,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,11:00,971,1332,461,1,9,210,1,9,307,1,13,50700,1,9,22300,1,9,34400,1,13,9700,1,18,10,A,7,9,A,7,16.7,A,7,11.7,A,7,73,A,7,874,A,7,310,A,7,2.6,A,7,64400,A,7,3660,A,7,2.2,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,12:00,1060,1332,438,1,9,95,1,9,362,1,13,48300,1,9,9800,1,9,40500,1,13,14340,1,18,10,B,8,8,B,8,18.4,B,8,11.4,B,8,66,B,8,873,B,8,330,B,8,1.7,B,8,-9900,?,0,77777,B,8,2.2,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,13:00,1092,1332,566,1,18,252,1,18,358,1,18,61600,1,18,27300,1,18,39200,1,18,13350,1,31,10,B,8,6,B,8,20.0,B,8,11.3,B,8,60,B,8,873,B,8,340,B,8,0.9,B,8,-9900,?,0,77777,B,8,2.2,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,14:00,1066,1332,741,1,13,661,1,13,209,1,13,78200,1,13,67200,1,13,24300,1,13,7460,1,23,10,A,7,5,A,7,21.7,A,7,11.7,A,7,53,A,7,872,A,7,0,A,7,0.0,A,7,64400,A,7,77777,A,7,2.2,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,15:00,985,1332,618,1,18,538,1,18,218,1,18,67100,1,18,56100,1,18,25500,1,18,6590,1,31,10,B,8,6,B,8,22.4,B,8,10.7,B,8,49,B,8,872,B,8,40,B,8,0.9,B,8,-9900,?,0,77777,B,8,2.1,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,16:00,852,1332,412,1,9,258,1,9,245,1,13,44600,1,9,27600,1,9,26900,1,13,6310,1,18,10,B,8,8,B,8,23.2,B,8,10.0,B,8,46,B,8,871,B,8,80,B,8,1.7,B,8,-9900,?,0,77777,B,8,2.1,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,17:00,677,1332,271,1,9,75,1,9,233,1,13,29800,1,9,7500,1,9,25900,1,13,6900,1,18,10,A,7,9,A,7,23.9,A,7,10.0,A,7,42,A,7,871,A,7,120,A,7,2.6,A,7,80500,A,7,3050,A,7,2.0,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,18:00,473,1332,164,1,9,57,1,9,143,1,13,17900,1,9,5400,1,9,16000,1,13,3890,1,18,10,B,8,9,B,8,21.5,B,8,8.5,B,8,45,B,8,871,B,8,160,B,8,4.8,B,8,-9900,?,0,3050,B,8,1.9,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,19:00,253,1332,104,1,13,111,1,9,83,1,13,11200,1,13,8400,1,9,9600,1,13,1780,1,21,10,B,8,9,B,8,19.1,B,8,7.5,B,8,49,B,8,871,B,8,200,B,8,7.1,B,8,-9900,?,0,3050,B,8,1.7,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,20:00,48,922,16,1,13,3,1,9,16,1,13,1800,1,13,0,1,9,1800,1,13,550,1,21,10,A,7,9,A,7,16.7,A,7,6.7,A,7,52,A,7,871,A,7,240,A,7,9.3,A,7,64400,A,7,3050,A,7,1.6,E,8,0.048,F,8,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,9,B,8,15.6,B,8,6.8,B,8,58,B,8,871,B,8,240,B,8,7.4,B,8,-9900,?,0,2540,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,14.4,B,8,7.2,B,8,63,B,8,871,B,8,250,B,8,5.5,B,8,-9900,?,0,2030,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,7.8,A,7,69,A,7,871,A,7,250,A,7,3.6,A,7,32200,A,7,1520,A,7,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/15/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,7,B,8,12.6,B,8,7.0,B,8,69,B,8,871,B,8,250,B,8,4.1,B,8,-9900,?,0,77777,B,8,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,4,B,8,11.8,B,8,6.3,B,8,69,B,8,871,B,8,240,B,8,4.7,B,8,-9900,?,0,77777,B,8,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,11.1,A,7,5.6,A,7,69,A,7,871,A,7,240,A,7,5.2,A,7,32200,A,7,77777,A,7,1.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,11.3,B,8,5.7,B,8,68,B,8,872,B,8,240,B,8,5.5,B,8,-9900,?,0,77777,B,8,1.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,B,8,4,B,8,11.5,B,8,5.8,B,8,67,B,8,872,B,8,240,B,8,5.9,B,8,-9900,?,0,77777,B,8,1.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,6,A,7,11.7,A,7,5.6,A,7,66,A,7,872,A,7,240,A,7,6.2,A,7,32200,A,7,1520,A,7,1.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,06:00,31,744,19,1,18,3,1,18,18,1,18,2000,1,18,0,1,18,2000,1,18,570,1,31,8,B,8,7,B,8,11.3,B,8,4.0,B,8,63,B,8,873,B,8,240,B,8,7.6,B,8,-9900,?,0,1827,B,8,1.4,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,07:00,224,1333,81,1,13,90,1,9,66,1,13,8800,1,13,6500,1,9,7700,1,13,1410,1,21,9,B,8,8,B,8,11.0,B,8,3.3,B,8,60,B,8,873,B,8,250,B,8,8.9,B,8,-9900,?,0,2133,B,8,1.3,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,08:00,444,1333,156,1,9,50,1,9,139,1,13,17100,1,9,4700,1,9,15500,1,13,3690,1,18,9,A,7,9,A,7,10.6,A,7,2.2,A,7,57,A,7,874,A,7,250,A,7,10.3,A,7,96600,A,7,2440,A,7,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,09:00,651,1333,263,1,18,132,1,18,199,1,18,28800,1,18,13500,1,18,22200,1,18,4920,1,31,7,B,8,7,B,8,12.3,B,8,1.9,B,8,51,B,8,875,B,8,250,B,8,10.3,B,8,-9900,?,0,77777,B,8,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,10:00,829,1333,551,1,18,614,1,18,168,1,18,57600,1,18,61500,1,18,19200,1,18,4040,1,31,4,B,8,4,B,8,13.9,B,8,1.3,B,8,44,B,8,875,B,8,250,B,8,10.3,B,8,-9900,?,0,77777,B,8,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,11:00,968,1333,694,1,9,810,1,9,104,1,13,71800,1,9,80800,1,9,13000,1,13,2600,1,18,2,A,7,2,A,7,15.6,A,7,1.1,A,7,38,A,7,876,A,7,250,A,7,10.3,A,7,96600,A,7,77777,A,7,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,12:00,1056,1333,803,1,9,859,1,9,120,1,13,82600,1,9,85900,1,9,14500,1,13,3320,1,18,2,B,8,2,B,8,16.0,B,8,0.2,B,8,36,B,8,877,B,8,240,B,8,10.0,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,13:00,1088,1333,819,1,9,858,1,9,116,1,13,84400,1,9,85900,1,9,14100,1,13,3560,1,18,2,B,8,2,B,8,16.3,B,8,-0.4,B,8,33,B,8,877,B,8,220,B,8,9.6,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,14:00,1062,1333,811,1,9,847,1,9,133,1,13,86200,1,9,85700,1,9,17700,1,13,4540,1,18,2,A,7,2,A,7,16.7,A,7,-0.6,A,7,31,A,7,878,A,7,210,A,7,9.3,A,7,96600,A,7,77777,A,7,1.0,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,15:00,980,1333,692,1,18,769,1,18,122,1,18,73200,1,18,77700,1,18,16000,1,18,3570,1,31,3,B,8,3,B,8,16.5,B,8,-1.6,B,8,30,B,8,878,B,8,220,B,8,9.6,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,16:00,847,1333,590,1,18,693,1,18,147,1,18,62200,1,18,70100,1,18,17600,1,18,3690,1,31,4,B,8,3,B,8,16.3,B,8,-2.2,B,8,30,B,8,878,B,8,230,B,8,10.0,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,17:00,672,1333,404,1,13,486,1,13,156,1,13,42800,1,13,48800,1,13,18200,1,13,3280,1,23,5,A,7,4,A,7,16.1,A,7,-2.2,A,7,29,A,7,878,A,7,240,A,7,10.3,A,7,96600,A,7,77777,A,7,1.0,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,18:00,467,1333,199,1,18,290,1,18,96,1,18,21200,1,18,27000,1,18,11700,1,18,1800,1,31,6,B,8,4,B,8,14.4,B,8,-1.3,B,8,37,B,8,878,B,8,250,B,8,9.1,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,19:00,247,1333,135,1,18,435,1,18,52,1,18,13500,1,18,32000,1,18,7600,1,18,920,1,31,6,B,8,3,B,8,12.8,B,8,0.1,B,8,45,B,8,879,B,8,250,B,8,7.9,B,8,-9900,?,0,77777,B,8,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,20:00,44,877,18,1,13,43,1,13,14,1,13,1800,1,13,1300,1,13,1700,1,13,240,1,23,7,A,7,3,A,7,11.1,A,7,1.7,A,7,53,A,7,879,A,7,260,A,7,6.7,A,7,96600,A,7,77777,A,7,1.2,E,8,0.056,F,8,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,3,B,8,10.4,B,8,0.3,B,8,51,B,8,879,B,8,250,B,8,6.2,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,2,B,8,9.6,B,8,-0.8,B,8,50,B,8,879,B,8,230,B,8,5.7,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,2,A,7,8.9,A,7,-1.7,A,7,48,A,7,879,A,7,220,A,7,5.2,A,7,32200,A,7,77777,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/16/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,4,B,8,9.5,B,8,-1.9,B,8,46,B,8,879,B,8,210,B,8,5.2,B,8,-9900,?,0,77777,B,8,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,6,B,8,10.0,B,8,-2.0,B,8,43,B,8,879,B,8,200,B,8,5.2,B,8,-9900,?,0,77777,B,8,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,8,A,7,10.6,A,7,-2.2,A,7,41,A,7,879,A,7,190,A,7,5.2,A,7,32200,A,7,2130,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,8,B,8,10.6,B,8,-1.9,B,8,42,B,8,879,B,8,200,B,8,5.0,B,8,-9900,?,0,2130,B,8,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,9,B,8,10.6,B,8,-1.7,B,8,42,B,8,879,B,8,210,B,8,4.8,B,8,-9900,?,0,2130,B,8,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,10.6,A,7,-1.7,A,7,43,A,7,879,A,7,220,A,7,4.6,A,7,32200,A,7,2130,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,06:00,28,722,11,1,18,6,1,18,10,1,18,1100,1,18,300,1,18,1100,1,18,250,1,31,7,B,8,6,B,8,11.9,B,8,-1.9,B,8,40,B,8,879,B,8,220,B,8,6.0,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.104,F,8,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,07:00,219,1333,89,1,18,274,1,18,44,1,18,9400,1,18,18700,1,18,6400,1,18,780,1,31,3,B,8,3,B,8,13.1,B,8,-1.4,B,8,38,B,8,879,B,8,230,B,8,7.4,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.104,F,8,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,08:00,440,1333,273,1,9,633,1,9,63,1,13,28700,1,9,57900,1,9,9500,1,13,1240,1,18,0,A,7,0,A,7,14.4,A,7,-1.1,A,7,35,A,7,880,A,7,230,A,7,8.8,A,7,96600,A,7,77777,A,7,1.0,E,8,0.104,F,8,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,09:00,647,1333,454,1,9,761,1,9,84,1,13,47500,1,9,74300,1,9,11300,1,13,1780,1,18,0,B,8,0,B,8,15.5,B,8,-1.0,B,8,33,B,8,880,B,8,240,B,8,10.2,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.104,F,8,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,10:00,825,1333,610,1,9,821,1,9,100,1,13,64600,1,9,82300,1,9,13600,1,13,2440,1,18,0,B,8,0,B,8,16.7,B,8,-1.2,B,8,30,B,8,880,B,8,250,B,8,11.5,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.104,F,8,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,11:00,964,1333,742,1,9,868,1,9,112,1,13,76500,1,9,86500,1,9,13800,1,13,2640,1,18,0,A,7,0,A,7,17.8,A,7,-1.1,A,7,28,A,7,880,A,7,260,A,7,12.9,A,7,96600,A,7,77777,A,7,1.0,E,8,0.104,F,8,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,12:00,1052,1333,824,1,9,889,1,9,119,1,13,84700,1,9,88800,1,9,14500,1,13,3270,1,18,0,B,8,0,B,8,18.5,B,8,-1.2,B,8,27,B,8,880,B,8,260,B,8,12.9,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.104,F,8,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,13:00,1084,1333,855,1,9,891,1,9,127,1,13,87800,1,9,89100,1,9,15100,1,13,3650,1,18,1,B,8,0,B,8,19.3,B,8,-1.2,B,8,26,B,8,880,B,8,260,B,8,12.9,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.104,F,8,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,14:00,1058,1333,831,1,9,885,1,9,125,1,13,85300,1,9,88400,1,9,15000,1,13,3380,1,18,1,A,7,0,A,7,20.0,A,7,-0.6,A,7,25,A,7,880,A,7,260,A,7,12.9,A,7,96600,A,7,77777,A,7,1.0,E,8,0.104,F,8,-9900.000,?,0,-9900,-9900,?,0
08/17/1976,15:00,976,1333,681,1,9,746,1,9,132,1,13,71500,1,9,75100,1,9,16500,1,13,3730,1,18,3,B,8,1,B,8,20.0,B,8,-0.9,B,8,25,B,8,880,B,8,260,B,8,12.2,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.104,F,8,-9900.000,?,0,-9900,-9900,?,0
